step,trans_type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest,accountType,isFraud,isFlaggedFraud
134,CASH_IN,196868.6,C1860122211,24786502.73,C449342908,3692318.84,DOMESTIC,0,0
134,CASH_IN,37562.62,C1896700808,25114949.67,C1530747215,5449627.95,DOMESTIC,0,0
134,CASH_IN,35681.79,C1292532,25152512.29,C658566135,3686574.58,DOMESTIC,0,0
134,CASH_IN,80200.23,C355976674,25691551.89,C1395724466,1089168.06,DOMESTIC,0,0
134,CASH_IN,220005.25,C1904379201,19207541.81,C786583473,9410969.25,DOMESTIC,0,0
134,CASH_IN,10848.14,C751333670,20935992.01,C54822654,5466751.47,DOMESTIC,0,0
134,CASH_IN,696766.56,C698030073,22590853.68,C1190136960,4292757.88,DOMESTIC,0,0
134,CASH_IN,115468.46,C2132525861,24800597.74,C2038994826,4078304.18,DOMESTIC,0,0
134,CASH_IN,166499.34,C800588323,24916066.21,C517284908,6364800.25,DOMESTIC,0,0
134,CASH_IN,338245.06,C1610487218,25260395.21,C1607998252,11039966.98,DOMESTIC,0,0
134,CASH_IN,9956.61,C255819945,26285213.94,C1317731757,5939492.99,DOMESTIC,0,0
134,CASH_IN,35375.4,C435820959,26536458.71,C893548422,8443873.73,DOMESTIC,0,0
134,CASH_IN,211431.06,C634739885,19360447.28,C93880012,3490730.13,DOMESTIC,0,0
134,CASH_IN,469231.58,C2102297948,27695671.88,C991633018,5124397.64,DOMESTIC,0,0
134,CASH_IN,109174.0,C431062487,28547249.61,C174746976,4861207.76,DOMESTIC,0,0
134,CASH_IN,237477.49,C1107191297,18364207.64,C1983025922,5951532.57,DOMESTIC,0,0
134,CASH_IN,13410.2,C1677260992,18977089.92,C278407008,1555635.36,DOMESTIC,0,0
134,CASH_IN,215843.5,C466186439,20650575.53,C1689323704,1745438.77,DOMESTIC,0,0
134,CASH_IN,327126.82,C128099253,20866419.03,C895159201,6569429.68,DOMESTIC,0,0
134,CASH_IN,76709.36,C1708599480,23765465.56,C1809716881,7577010.06,DOMESTIC,0,0
134,CASH_IN,121237.84,C363221675,25450717.64,C1078814158,8059217.88,DOMESTIC,0,0
134,CASH_IN,52674.89,C586878854,18742118.27,C33083575,341553.1,DOMESTIC,0,0
134,CASH_IN,318470.12,C485913404,20942385.5,C1292827974,5381900.47,DOMESTIC,0,0
135,CASH_IN,148602.53,C269261397,19177800.02,C820072980,2774957.23,DOMESTIC,0,0
135,CASH_IN,263988.22,C590489841,20715517.03,C536171536,4551465.31,DOMESTIC,0,0
135,CASH_IN,389532.46,C1270754061,24122662.15,C168433762,3578051.17,DOMESTIC,0,0
135,CASH_IN,116414.61,C1850961891,24512194.62,C1208635528,1798544.71,DOMESTIC,0,0
135,CASH_IN,198950.29,C1512121979,27712467.16,C347183903,1936706.58,DOMESTIC,0,0
135,CASH_IN,53638.65,C147562061,28411352.86,C754887543,5911529.43,DOMESTIC,0,0
135,CASH_IN,129347.3,C687403050,30505748.59,C1354774829,7829255.25,DOMESTIC,0,0
135,CASH_IN,33018.06,C608449166,30954995.25,C486371171,6207565.93,DOMESTIC,0,0
135,CASH_IN,48226.36,C1683024541,18677915.32,C1201057368,8720744.08,DOMESTIC,0,0
135,CASH_IN,125300.14,C473005820,19362223.04,C446364279,9001435.75,DOMESTIC,0,0
135,CASH_IN,11209.84,C1509225223,19057767.3,C657736958,829490.01,DOMESTIC,0,0
135,CASH_IN,166873.88,C144525485,25927710.61,C1256732367,7237956.4,DOMESTIC,0,0
136,CASH_IN,184689.11,C1743802604,20015871.15,C513378698,2333766.77,DOMESTIC,0,0
136,CASH_IN,271652.05,C844956825,22482636.75,C544535736,7561232.59,DOMESTIC,0,0
136,CASH_IN,525815.03,C1590204050,24236268.91,C2141828226,6397514.79,DOMESTIC,0,0
136,CASH_IN,40568.71,C1793462186,25252714.22,C882727762,865639.69,DOMESTIC,0,0
136,CASH_IN,310028.37,C696187166,21498629.26,C1264851251,5680742.47,DOMESTIC,0,0
136,CASH_IN,149993.81,C2133831229,23573728.76,C1521873113,6123745.49,DOMESTIC,0,0
136,CASH_IN,443787.83,C88423876,27944614.18,C135718722,3610239.06,DOMESTIC,0,0
136,CASH_IN,168767.92,C1567879013,32207555.25,C1101174554,4535738.29,DOMESTIC,0,0
136,CASH_IN,4886.27,C1889510593,32480798.07,C1727331144,7885207.22,DOMESTIC,0,0
136,CASH_IN,62863.02,C269584380,18958395.53,C1121453612,14661747.81,DOMESTIC,0,0
136,CASH_IN,59920.0,C609659546,18880158.74,C672137778,3874673.61,DOMESTIC,0,0
136,CASH_IN,262695.15,C1580413093,18940078.74,C2084033547,3183549.42,DOMESTIC,0,0
136,CASH_IN,133948.2,C897603508,22002526.57,C1877976610,3342429.03,DOMESTIC,0,0
136,CASH_IN,282947.93,C1780610804,22334730.4,C395252462,2451423.06,DOMESTIC,0,0
136,CASH_IN,35163.68,C196885459,22617678.32,C1234059684,6762278.04,DOMESTIC,0,0
136,CASH_IN,29740.72,C600485329,23262701.53,C957175845,916035.87,DOMESTIC,0,0
136,CASH_IN,199751.38,C408144987,25517794.02,C85396628,11280153.94,DOMESTIC,0,0
137,CASH_IN,332245.81,C653474561,18336901.06,C1876005159,2842456.55,DOMESTIC,0,0
137,CASH_IN,113254.45,C302394302,18844040.37,C2042962245,4088488.74,DOMESTIC,0,0
137,CASH_IN,53667.98,C1284810047,19589803.87,C1410301341,5802890.81,DOMESTIC,0,0
137,CASH_IN,12466.51,C737706129,19788496.79,C668834786,8780490.34,DOMESTIC,0,0
137,CASH_IN,148070.44,C489066717,18821311.35,C1033049515,1461673.97,DOMESTIC,0,0
137,CASH_IN,50861.87,C1529578294,18503578.82,C136892321,3354768.5,DOMESTIC,0,0
137,CASH_IN,43353.66,C575764957,19830086.28,C1055337060,1527397.55,DOMESTIC,0,0
137,CASH_IN,71128.81,C783007950,19873439.95,C121729362,5127963.74,DOMESTIC,0,0
137,CASH_IN,173516.85,C360209148,22818770.14,C1606023013,3928273.01,DOMESTIC,0,0
137,CASH_IN,164130.6,C987890109,26646557.44,C1538642188,7826602.5,DOMESTIC,0,0
138,CASH_IN,103051.47,C1569682083,18855735.44,C1816986148,11320310.12,DOMESTIC,0,0
138,CASH_IN,110465.45,C441208597,21936596.98,C550184559,8418544.14,DOMESTIC,0,0
138,CASH_IN,220817.75,C1679188005,23709236.28,C698127433,7110273.15,DOMESTIC,0,0
138,CASH_IN,72717.61,C1516378916,23930054.03,C711789342,5194321.68,DOMESTIC,0,0
138,CASH_IN,675492.33,C742078239,24923413.12,C1247051677,3286368.98,DOMESTIC,0,0
138,CASH_IN,494763.52,C585690769,26323611.24,C1457187638,2598760.03,DOMESTIC,0,0
138,CASH_IN,44423.33,C149696381,18537774.25,C1703397679,2828582.99,DOMESTIC,0,0
138,CASH_IN,61345.88,C1618361101,19083441.86,C668834786,8908710.81,DOMESTIC,0,0
138,CASH_IN,467238.83,C1957100681,19253978.5,C2085805920,9256633.34,DOMESTIC,0,0
138,CASH_IN,59430.75,C1332670366,21796006.07,C50041073,4471702.48,DOMESTIC,0,0
138,CASH_IN,4507.3,C1209409727,22247833.77,C1891465089,2995426.63,DOMESTIC,0,0
138,CASH_IN,161745.46,C932087623,19690689.2,C1671020079,13094397.55,DOMESTIC,0,0
138,CASH_IN,7326.22,C70211049,20077222.08,C340130985,6132852.98,DOMESTIC,0,0
138,CASH_IN,197720.61,C1106911540,21268559.15,C1593413439,4230361.31,DOMESTIC,0,0
138,CASH_IN,192274.81,C1329612039,19863632.91,C1357670903,5257928.07,DOMESTIC,0,0
138,CASH_IN,207800.23,C888146406,20165574.22,C1552048861,2342114.01,DOMESTIC,0,0
139,CASH_IN,28563.45,C1286904154,19637230.74,C2115665153,2387123.7,DOMESTIC,0,0
139,CASH_IN,94540.75,C422093794,21347325.14,C1786758337,4198974.59,DOMESTIC,0,0
139,CASH_IN,240690.25,C486011204,22124398.78,C1848759565,3816474.95,DOMESTIC,0,0
139,CASH_IN,407718.32,C234945503,24221438.17,C1024346126,2349672.31,DOMESTIC,0,0
139,CASH_IN,258526.67,C73705320,18979528.27,C1656900119,2328665.76,DOMESTIC,0,0
139,CASH_IN,46158.25,C120970509,22083704.98,C736236438,2848947.34,DOMESTIC,0,0
139,CASH_IN,21856.37,C162926409,23799437.15,C1899073220,10663517.77,DOMESTIC,0,0
139,CASH_IN,406056.34,C56900047,24059944.59,C607727429,2078391.89,DOMESTIC,0,0
139,CASH_IN,14082.94,C2099739450,24484274.17,C1572600325,4414115.99,DOMESTIC,0,0
139,CASH_IN,187825.72,C1015404031,26374392.02,C1213485528,6254095.93,DOMESTIC,0,0
139,CASH_IN,106628.82,C429090877,26649938.46,C478791956,3985434.64,DOMESTIC,0,0
139,CASH_IN,310490.39,C273875073,20812005.34,C2143998843,4329771.85,DOMESTIC,0,0
139,CASH_IN,364661.49,C1679749348,24262663.16,C1163056956,3378927.48,DOMESTIC,0,0
139,CASH_IN,133223.55,C396336952,26280133.23,C1377194794,9910066.98,DOMESTIC,0,0
139,CASH_IN,198984.05,C195002527,26413356.78,C1695538346,3170608.74,DOMESTIC,0,0
139,CASH_IN,573560.78,C1800961175,27675591.13,C139708138,9196023.57,DOMESTIC,0,0
139,CASH_IN,97071.11,C1355455507,29217005.63,C488624810,7950430.66,DOMESTIC,0,0
139,CASH_IN,203460.04,C1115751267,25878280.89,C1121453612,14598884.79,DOMESTIC,0,0
139,CASH_IN,1394689.81,C2015800554,26344432.94,C489416530,3468540.55,DOMESTIC,0,0
139,CASH_IN,54411.74,C1595061501,27775965.89,C1447076900,5508906.32,DOMESTIC,0,0
139,CASH_IN,278918.02,C1890418875,18268142.27,C250289324,7953298.63,DOMESTIC,0,0
139,CASH_IN,406734.52,C2099860006,20428453.07,C1021853943,12920098.52,DOMESTIC,0,0
139,CASH_IN,290865.57,C1500120488,20835187.59,C264843581,7613874.13,DOMESTIC,0,0
139,CASH_IN,232041.8,C676344674,26952888.93,C2057394816,8495888.22,DOMESTIC,0,0
140,CASH_IN,101235.17,C2105612806,18616707.77,C195132477,4366321.93,DOMESTIC,0,0
140,CASH_IN,120111.23,C1033719439,18717942.95,C1653844940,4702974.23,DOMESTIC,0,0
140,CASH_IN,406021.36,C1782535597,19770925.61,C2112142735,7415268.97,DOMESTIC,0,0
140,CASH_IN,94006.8,C1903712644,21324175.76,C1225390660,10682149.71,DOMESTIC,0,0
140,CASH_IN,68540.79,C870377756,18646980.11,C771123503,6445434.81,DOMESTIC,0,0
140,CASH_IN,188135.42,C1358221461,22764346.38,C1423769609,3643031.76,DOMESTIC,0,0
140,CASH_IN,235130.69,C734174298,18677089.56,C1154065495,9005847.87,DOMESTIC,0,0
140,CASH_IN,28194.86,C1810000456,20610098.18,C1596306253,2685436.21,DOMESTIC,0,0
141,CASH_IN,405740.15,C1670904108,18395446.82,C638822140,1534507.39,DOMESTIC,0,0
141,CASH_IN,241392.73,C1804152810,19256853.13,C681419196,4928729.22,DOMESTIC,0,0
141,CASH_IN,354863.28,C2040150600,19975851.03,C923097742,2236091.36,DOMESTIC,0,0
141,CASH_IN,100177.48,C1376794123,21886422.01,C1909414503,4791964.96,DOMESTIC,0,0
141,CASH_IN,129596.02,C1927678372,28067538.74,C1518728219,10350710.27,DOMESTIC,0,0
141,CASH_IN,69911.53,C1929276430,18408796.66,C1942406310,7612751.22,DOMESTIC,0,0
141,CASH_IN,68680.36,C517869624,20560823.88,C1958814164,2750214.81,DOMESTIC,0,0
141,CASH_IN,256656.42,C1955501214,20824783.92,C407943030,5038233.11,DOMESTIC,0,0
141,CASH_IN,78500.38,C1700022723,23141578.86,C878725258,10414709.71,DOMESTIC,0,0
141,CASH_IN,163300.35,C782629310,23220079.24,C1162171909,10082625.48,DOMESTIC,0,0
142,CASH_IN,281622.2,C257634313,18641776.23,C1706891711,4857489.1,DOMESTIC,0,0
142,CASH_IN,459970.01,C1280261179,19275966.56,C1033905669,4752596.14,DOMESTIC,0,0
142,CASH_IN,263895.9,C419028472,23920898.51,C1017767725,5632285.85,DOMESTIC,0,0
143,CASH_IN,96425.33,C2132718413,19878952.0,C1782098044,7841317.93,DOMESTIC,0,0
143,CASH_IN,104625.93,C1516579498,20599143.01,C1577213552,431040.26,DOMESTIC,0,0
143,CASH_IN,253120.42,C1434763466,22954061.48,C119306016,3285879.56,DOMESTIC,0,0
143,CASH_IN,162812.96,C1976904719,25612776.93,C1395487968,1063259.31,DOMESTIC,0,0
143,CASH_IN,214653.3,C1481301495,20851301.72,C1066948549,4444885.53,DOMESTIC,0,0
143,CASH_IN,38499.96,C2109183458,22341554.79,C625088521,1785339.6,DOMESTIC,0,0
143,CASH_IN,29242.43,C1477030677,23389194.08,C996793947,1547167.53,DOMESTIC,0,0
143,CASH_IN,119334.03,C291253665,23418436.51,C764189038,4752198.56,DOMESTIC,0,0
143,CASH_IN,67778.25,C1507971370,23839077.66,C1078814158,10074231.86,DOMESTIC,0,0
153,CASH_IN,22559.49,C717491660,19046840.22,C504173687,9024411.01,DOMESTIC,0,0
153,CASH_IN,263310.5,C1844880710,20881602.07,C1778520449,795111.08,DOMESTIC,0,0
153,CASH_IN,265294.13,C419522966,18454451.16,C922871524,5130962.65,DOMESTIC,0,0
153,CASH_IN,355539.72,C323299175,19332119.24,C2061011390,11072148.31,DOMESTIC,0,0
153,CASH_IN,356910.01,C849761712,25020885.19,C414821585,6644527.46,DOMESTIC,0,0
153,CASH_IN,195279.1,C1141964672,20596698.89,C381390837,7851612.21,DOMESTIC,0,0
154,CASH_IN,150189.04,C1554767190,19842069.1,C439296635,5735674.59,DOMESTIC,0,0
154,CASH_IN,264103.35,C1325719866,23941353.99,C1151706143,3515948.93,DOMESTIC,0,0
154,CASH_IN,131222.03,C385581109,26668898.26,C1788314109,3121407.28,DOMESTIC,0,0
154,CASH_IN,121519.17,C233476035,18390453.19,C493381154,3058201.77,DOMESTIC,0,0
154,CASH_IN,13307.19,C512544530,20310349.47,C184253187,17725198.04,DOMESTIC,0,0
154,CASH_IN,116673.74,C996269520,21752477.45,C865922491,7049013.28,DOMESTIC,0,0
154,CASH_IN,101300.6,C770239271,22356232.3,C811037326,5471545.16,DOMESTIC,0,0
154,CASH_IN,318488.24,C58811229,23240123.78,C1086158899,5615147.14,DOMESTIC,0,0
154,CASH_IN,60773.03,C1962895718,23558612.02,C1730752455,16109426.29,DOMESTIC,0,0
154,CASH_IN,50593.11,C1769679105,24022983.85,C2129549821,4152934.52,DOMESTIC,0,0
154,CASH_IN,1210044.01,C1683801138,24157311.24,C30820575,5639612.28,DOMESTIC,0,0
154,CASH_IN,222155.32,C1127891918,21505964.17,C882120575,8684477.13,DOMESTIC,0,0
154,CASH_IN,79304.88,C1383323920,23622432.93,C1206447754,2058991.72,DOMESTIC,0,0
154,CASH_IN,57872.98,C1878293434,23953459.15,C141458554,3386711.98,DOMESTIC,0,0
154,CASH_IN,245218.61,C1321835590,18533670.1,C500058139,7226072.0,DOMESTIC,0,0
154,CASH_IN,222601.7,C825155673,23797366.11,C1811531351,4090097.45,DOMESTIC,0,0
154,CASH_IN,328768.06,C1344067403,24019967.8,C1360913629,1437555.63,DOMESTIC,0,0
154,CASH_IN,584407.95,C1999353966,27787559.38,C499551444,4840633.22,DOMESTIC,0,0
154,CASH_IN,485702.03,C1784469938,21085390.24,C1599334040,4069720.87,DOMESTIC,0,0
154,CASH_IN,5799.9,C1846454305,22470365.52,C936053020,6327174.6,DOMESTIC,0,0
155,CASH_IN,392496.0,C1301472700,23517179.71,C305606841,3623161.31,DOMESTIC,0,0
156,CASH_IN,68589.71,C1901701319,20111598.48,C1037802667,7210649.49,DOMESTIC,0,0
156,CASH_IN,195123.91,C990015511,20957555.48,C1215084319,8323610.08,DOMESTIC,0,0
156,CASH_IN,1095722.37,C1109436937,25898945.74,C855388453,4904866.06,DOMESTIC,0,0
156,CASH_IN,67327.09,C399455453,27144097.51,C1473187638,7185790.26,DOMESTIC,0,0
156,CASH_IN,169616.45,C1449037864,18620364.48,C1761865559,4178512.18,DOMESTIC,0,0
156,CASH_IN,65204.32,C511526615,28688620.85,C432416411,6191500.85,DOMESTIC,0,0
156,CASH_IN,571609.83,C915702847,29209243.53,C2030493231,8194726.99,DOMESTIC,0,0
157,CASH_IN,77786.41,C1424229976,24692750.5,C445613834,5518129.4,DOMESTIC,0,0
157,CASH_IN,135473.43,C161914315,27613669.12,C311662903,7423199.35,DOMESTIC,0,0
157,CASH_IN,30775.49,C462491547,20021739.32,C1346317033,7925478.73,DOMESTIC,0,0
157,CASH_IN,20792.95,C563799616,20521372.84,C1470515582,2584113.46,DOMESTIC,0,0
157,CASH_IN,28227.73,C1636937953,22887919.57,C1683963531,5114537.86,DOMESTIC,0,0
157,CASH_IN,292222.02,C2118653475,25840299.75,C77398133,7247919.52,DOMESTIC,0,0
158,CASH_IN,122905.89,C1026027789,19111004.27,C666410506,9033617.28,DOMESTIC,0,0
158,CASH_IN,252485.97,C89666676,23875566.84,C1847445785,2804381.35,DOMESTIC,0,0
158,CASH_IN,610220.17,C1962187785,24128052.8,C844194994,3587908.6,DOMESTIC,0,0
158,CASH_IN,107859.15,C2088579137,27435444.17,C1218231243,7074447.4,DOMESTIC,0,0
