step,trans_type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest,accountType,isFraud,isFlaggedFraud
22,CASH_OUT,235512.2,C1956707614,235512.2,C1481851679,8490637.21,DOMESTIC,1,1
25,CASH_OUT,8383.17,C644686763,8383.17,C980380973,6577262.64,DOMESTIC,1,1
25,CASH_OUT,217231,C1847744332,217231,C1181708889,7236671.1,DOMESTIC,1,1
25,CASH_OUT,296333.54,C1938399138,296333.54,C257884050,3355664.68,DOMESTIC,1,1
30,CASH_OUT,19016.22,C1257554854,19016.22,C1044117371,9347999.52,DOMESTIC,1,1
34,CASH_OUT,1016540.35,C1455982049,1016540.35,C1613524189,4463851.64,DOMESTIC,1,1
37,CASH_OUT,503793.25,C1260832016,503793.25,C930580526,10096055.39,DOMESTIC,1,0
47,CASH_OUT,225850.53,C478694396,225850.53,C310772625,5063600.9,DOMESTIC,1,0
51,CASH_OUT,115881.21,C819461207,115881.21,C814886797,4774288.04,DOMESTIC,1,0
53,CASH_OUT,931684.75,C1888926728,931684.75,C1918631578,3608144.66,DOMESTIC,1,0
56,CASH_OUT,829885.13,C1179900921,829885.13,C2021579766,13276462.12,DOMESTIC,1,0
60,CASH_OUT,40486.25,C1413149184,40486.25,C713338583,4716889.9,DOMESTIC,1,0
71,CASH_OUT,62091.44,C979329781,62091.44,C1938348365,6296058.91,DOMESTIC,1,1
80,CASH_OUT,244814.12,C696147355,244814.12,C1941798570,7106855.47,DOMESTIC,1,0
95,CASH_OUT,53062.52,C530884257,53062.52,C901438460,4256174.24,DOMESTIC,1,0
102,CASH_OUT,872199.82,C1572733222,872199.82,C1065349988,5447159.73,DOMESTIC,1,0
116,CASH_OUT,522465.43,C1864714673,522465.43,C64133603,1116912.37,DOMESTIC,1,0
117,CASH_OUT,251621.18,C1370708725,251621.18,C558976656,8078266.37,DOMESTIC,1,0
140,CASH_OUT,98918.12,C1472915289,98918.12,C311901651,7257771.83,DOMESTIC,1,0
148,CASH_OUT,677563.22,C2082620262,677563.22,C492841836,5725307.68,DOMESTIC,1,0
149,CASH_OUT,861406.83,C244418902,861406.83,C1872196255,8283871.29,DOMESTIC,1,1
164,CASH_OUT,1132311.86,C1916439605,1132311.86,C2060716124,5854447.18,DOMESTIC,1,1
185,CASH_OUT,448265.08,C968159890,448265.08,C51754444,5805622.24,DOMESTIC,1,1
241,CASH_OUT,128718.59,C1279562736,128718.59,C952933933,3511282.2,DOMESTIC,1,1
290,CASH_OUT,3275.33,C1082254671,3275.33,C1060563153,14224439.72,DOMESTIC,1,1
328,CASH_OUT,43814.15,C1113533628,43814.15,C664038638,4177401.35,DOMESTIC,1,0
352,CASH_OUT,75734.99,C109260257,75734.99,C2020337583,3474246.35,DOMESTIC,1,0
358,CASH_OUT,1438737.78,C498447652,1438737.78,C17820769,7014552.73,DOMESTIC,1,0
374,CASH_OUT,115125.3,C908924241,115125.3,C1546609345,8601839.76,DOMESTIC,1,0
380,CASH_OUT,70125.14,C1284814177,70125.14,C737412944,7303214.4,DOMESTIC,1,0
420,CASH_OUT,500905.62,C1226580672,500905.62,C677468296,4867381.69,DOMESTIC,1,0
430,CASH_OUT,326394.8,C860160503,326394.8,C1834699516,16973.41,DOMESTIC,1,1
452,CASH_OUT,63262.94,C1693403052,63262.94,C1457990651,6388249.11,DOMESTIC,1,0
458,CASH_OUT,256556.98,C1479418663,256556.98,C756475678,5902110.04,DOMESTIC,1,0
463,CASH_OUT,219300.76,C1410654808,219300.76,C1763889280,19058370.95,DOMESTIC,1,0
487,CASH_OUT,1205760.86,C408988375,1205760.86,C131871009,8682013.45,DOMESTIC,1,0
524,CASH_OUT,232315.43,C1937012052,232315.43,C1933153294,20819035.38,DOMESTIC,1,1
551,CASH_OUT,813992.49,C990823587,813992.49,C1506986844,24794625.2,DOMESTIC,1,0
567,CASH_OUT,175203.45,C1731825076,175203.45,C1046160944,2735776.45,DOMESTIC,1,0
600,CASH_OUT,612229.86,C199984853,612229.86,C1428539340,2275776.03,DOMESTIC,1,0
